case_url,page_title,article_label,article,paragraph,letter,article_category
https://gdprhub.eu/index.php?title=I-SHO_-_I-SHO:2024:5,I-SHO - I-SHO:2024:5,85(2),85,2,,Article 85(1) GDPR
https://gdprhub.eu/index.php?title=IMY_(Sweden)_-_IMY-2022-1621,IMY (Sweden) - IMY-2022-1621,85(2),85,2,,Article 4(7) GDPR
https://gdprhub.eu/index.php?title=Kammarr%C3%A4tten_i_Stockholm_-_6027-23,Kammarrätten i Stockholm - 6027-23,85(2),85,2,,Article 10 GDPR
https://gdprhub.eu/index.php?title=LG_Hamburg_-_324_O_278/23,LG Hamburg - 324 O 278/23,85(2),85,2,,Article 85(2) GDPR
https://gdprhub.eu/index.php?title=OLG_Frankfurt_am_Main_-_16_W_37/20,OLG Frankfurt am Main - 16 W 37/20,85(2),85,2,,Article 6(1)(f) GDPR&pagefrom=Helsingin+hallinto-oikeus+(Finland)+-+H6072/2021#mw-pages
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_9784626,Garante per la protezione dei dati personali (Italy) - 9784626,85(3),85,3,,Article 5(1)(a) GDPR&pagefrom=DSB+(Austria)+-+2020-0.550.322#mw-pages
https://gdprhub.eu/index.php?title=APDCAT_(Catalonia)_-_CNS_14/2022,APDCAT (Catalonia) - CNS 14/2022,86,86,,,Article 6(1)(c) GDPR
https://gdprhub.eu/index.php?title=APDCAT_(Catalonia)_-_IAI_43/2022,APDCAT (Catalonia) - IAI 43/2022,86,86,,,Article 5(1)(a) GDPR
https://gdprhub.eu/index.php?title=APDCAT_(Catalonia)_-_IAI_50/2022,APDCAT (Catalonia) - IAI 50/2022,86,86,,,Article 6(1)(c) GDPR
https://gdprhub.eu/index.php?title=APDCAT_(Catalonia)_-_IAI_68/2021_-_IAI_71/2021,APDCAT (Catalonia) - IAI 68/2021 - IAI 71/2021,86,86,,,Article 9 GDPR
https://gdprhub.eu/index.php?title=CJEU_-_C-710/23_-_Ministerstvo_zdravotnictv%C3%AD,CJEU - C-710/23 - Ministerstvo zdravotnictví,86,86,,,Article 2(1) GDPR
https://gdprhub.eu/index.php?title=Hd_-_%C3%84_3169-24,Hd - Ä 3169-24,86,86,,,Article 10 GDPR
https://gdprhub.eu/index.php?title=Hd_-_%C3%84_3457-24,Hd - Ä 3457-24,86,86,,,Article 5(1)(f) GDPR&pagefrom=Garante+per+la+protezione+dei+dati+personali+(Italy)+-+9269618#mw-pages
https://gdprhub.eu/index.php?title=NSA_-_III_OSK_25287/21,NSA - III OSK 25287/21,86,86,,,Article 6(1)(c) GDPR
https://gdprhub.eu/index.php?title=SA/Wr_-_IV_SA/Wr_671/22,SA/Wr - IV SA/Wr 671/22,86,86,,,Article 86 GDPR
https://gdprhub.eu/index.php?title=VG_M%C3%BCnchen_-_M_32_K_20.2879,VG München - M 32 K 20.2879,86,86,,,Article 6(2) GDPR
https://gdprhub.eu/index.php?title=VGH_M%C3%BCnchen_%E2%80%93_5_CS_19.2087,VGH München – 5 CS 19.2087,86,86,,,Article 4(1) GDPR
https://gdprhub.eu/index.php?title=Korkein_hallinto-oikeus_(Finland)_-_KHO:2023:56,Korkein hallinto-oikeus (Finland) - KHO:2023:56,87,87,,,Article 5(1)(c) GDPR&pagefrom=Datatilsynet+(Norway)+-+22/03622#mw-pages
https://gdprhub.eu/index.php?title=Tietosuojavaltuutetun_toimisto_(Finland)_-_6722/154/2018,Tietosuojavaltuutetun toimisto (Finland) - 6722/154/2018,87,87,,,Article 17(1)(c) GDPR
https://gdprhub.eu/index.php?title=Tietosuojavaltuutetun_toimisto_(Finland)_-_8205/154/18,Tietosuojavaltuutetun toimisto (Finland) - 8205/154/18,87,87,,,Article 5 GDPR
https://gdprhub.eu/index.php?title=Tietosuojavaltuutetun_toimisto_(Finland)_-_TSV/29/2020,Tietosuojavaltuutetun toimisto (Finland) - TSV/29/2020,87,87,,,Article 5(1)(c) GDPR&pagefrom=Datatilsynet+(Norway)+-+22/03622#mw-pages
https://gdprhub.eu/index.php?title=CJEU_-_C-34/21_-_Hauptpersonalrat_der_Lehrerinnen_und_Lehrer,CJEU - C-34/21 - Hauptpersonalrat der Lehrerinnen und Lehrer,88,88,,,Article 88 GDPR
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_10021491,Garante per la protezione dei dati personali (Italy) - 10021491,88,88,,,Article 5(1)(a) GDPR&pagefrom=DSB+(Austria)+-+2020-0.550.322#mw-pages
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_10053224,Garante per la protezione dei dati personali (Italy) - 10053224,88,88,,,Article 5(1)(e) GDPR
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_10074601,Garante per la protezione dei dati personali (Italy) - 10074601,88,88,,,Article 5(1)(d) GDPR
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_10096474,Garante per la protezione dei dati personali (Italy) - 10096474,88,88,,,Article 5(1)(a) GDPR&pagefrom=DSB+(Austria)+-+2020-0.550.322#mw-pages
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_10112287,Garante per la protezione dei dati personali (Italy) - 10112287,88,88,,,Article 5(1)(e) GDPR
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_10128005,Garante per la protezione dei dati personali (Italy) - 10128005,88,88,,,Article 5(1)(b) GDPR
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_10134221,Garante per la protezione dei dati personali (Italy) - 10134221,88,88,,,Article 5(1) GDPR
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_10143261,Garante per la protezione dei dati personali (Italy) - 10143261,88,88,,,Article 5(1) GDPR
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_10154148,Garante per la protezione dei dati personali (Italy) - 10154148,88,88,,,Article 5(1)(e) GDPR
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_9518890,Garante per la protezione dei dati personali (Italy) - 9518890,88,88,,,Article 5(1)(e) GDPR
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_9669974,Garante per la protezione dei dati personali (Italy) - 9669974,88,88,,,Article 5(1)(a) GDPR&pagefrom=DSB+(Austria)+-+2020-0.550.322#mw-pages
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_9685994,Garante per la protezione dei dati personali (Italy) - 9685994,88,88,,,Article 5(1)(e) GDPR
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_9880398,Garante per la protezione dei dati personali (Italy) - 9880398,88,88,,,Article 5(1)(a) GDPR&pagefrom=DSB+(Austria)+-+2020-0.550.322#mw-pages
https://gdprhub.eu/index.php?title=LAG_Berlin-Brandenburg_-_10_Sa_2130/19,LAG Berlin-Brandenburg - 10 Sa 2130/19,88,88,,,Article 4(14) GDPR
https://gdprhub.eu/index.php?title=OVG_Saarlouis_-_2_A_124/22,OVG Saarlouis - 2 A 124/22,88,88,,,Article 6(1)(c) GDPR
https://gdprhub.eu/index.php?title=CJEU_-_C%E2%80%9165/23_-_K_GmbH,CJEU - C‑65/23 - K GmbH,88(1),88,1,,Article 88(1) GDPR
https://gdprhub.eu/index.php?title=CJEU_-_C%E2%80%9165/23_-_K_GmbH,CJEU - C‑65/23 - K GmbH,88(2),88,2,,Article 88(1) GDPR
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_10037849,Garante per la protezione dei dati personali (Italy) - 10037849,88(2),88,2,,Article 5(1)(a) GDPR&pagefrom=DSB+(Austria)+-+2020-0.550.322#mw-pages
https://gdprhub.eu/index.php?title=APD/GBA_(Belgium)_-_104/2022,APD/GBA (Belgium) - 104/2022,89,89,,,Article 17(1)(c) GDPR
https://gdprhub.eu/index.php?title=APD/GBA_(Belgium)_-_141/2022,APD/GBA (Belgium) - 141/2022,89,89,,,Article 17 GDPR
https://gdprhub.eu/index.php?title=CNIL_(France)_-_2023-089,CNIL (France) - 2023-089,89,89,,,Article 5(1)(f) GDPR
https://gdprhub.eu/index.php?title=DSB_(Austria)_-_2022-0.930.971,DSB (Austria) - 2022-0.930.971,89,89,,,Article 89 GDPR
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_9875254,Garante per la protezione dei dati personali (Italy) - 9875254,89,89,,,Article 9(4) GDPR
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_9920977,Garante per la protezione dei dati personali (Italy) - 9920977,89,89,,,Article 13 GDPR&pagefrom=DPC+(Ireland)+-+Meta+Platforms+Ireland+Limited+(Facebook)+-+IN-18-5-5#mw-pages
https://gdprhub.eu/index.php?title=VG_Neustadt_an_der_Weinstra%C3%9Fe_-_3_L_763/22.NW,VG Neustadt an der Weinstraße - 3 L 763/22.NW,89,89,,,Article 4 GDPR
https://gdprhub.eu/index.php?title=AEPD_(Spain)_-_E/03690/2020,AEPD (Spain) - E/03690/2020,89(1),89,1,,Article 89(1) GDPR
https://gdprhub.eu/index.php?title=DSB_(Austria)_-_D124.1177/0006-DSB/2019,DSB (Austria) - D124.1177/0006-DSB/2019,89(1),89,1,,Article 5(1)(b) GDPR
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_9963509,Garante per la protezione dei dati personali (Italy) - 9963509,89(1),89,1,,Article 5 GDPR
https://gdprhub.eu/index.php?title=DSB_(Austria)_-_D124.1177/0006-DSB/2019,DSB (Austria) - D124.1177/0006-DSB/2019,89(3),89,3,,Article 5(1)(b) GDPR
https://gdprhub.eu/index.php?title=AEPD_(Spain)_-_E/03882/2020,AEPD (Spain) - E/03882/2020,9,9,,,Article 4(1) GDPR
https://gdprhub.eu/index.php?title=AEPD_(Spain)_-_EXP202100603,AEPD (Spain) - EXP202100603,9,9,,,Article 4(14) GDPR
https://gdprhub.eu/index.php?title=AEPD_(Spain)_-_EXP202102529,AEPD (Spain) - EXP202102529,9,9,,,Article 4(15) GDPR
https://gdprhub.eu/index.php?title=AEPD_(Spain)_-_EXP202105680,AEPD (Spain) - EXP202105680,9,9,,,Article 9 GDPR
https://gdprhub.eu/index.php?title=AEPD_(Spain)_-_EXP202200439,AEPD (Spain) - EXP202200439,9,9,,,Article 6(1) GDPR
https://gdprhub.eu/index.php?title=AEPD_(Spain)_-_EXP202209645,AEPD (Spain) - EXP202209645,9,9,,,Article 4(1) GDPR
https://gdprhub.eu/index.php?title=AEPD_(Spain)_-_EXP202212956,AEPD (Spain) - EXP202212956,9,9,,,Article 5(1)(c) GDPR
https://gdprhub.eu/index.php?title=AEPD_(Spain)_-_EXP202213792,AEPD (Spain) - EXP202213792,9,9,,,Article 5(1)(c) GDPR
https://gdprhub.eu/index.php?title=AEPD_(Spain)_-_PS/00052/2021,AEPD (Spain) - PS/00052/2021,9,9,,,Article 9 GDPR
https://gdprhub.eu/index.php?title=AEPD_(Spain)_-_PS/00117/2022,AEPD (Spain) - PS/00117/2022,9,9,,,Article 4(11) GDPR
https://gdprhub.eu/index.php?title=AEPD_(Spain)_-_PS/00120/2021,AEPD (Spain) - PS/00120/2021,9,9,,,Article 5(1)(c) GDPR
https://gdprhub.eu/index.php?title=AEPD_(Spain)_-_PS/00148/2019,AEPD (Spain) - PS/00148/2019,9,9,,,Article 6 GDPR
https://gdprhub.eu/index.php?title=ANSPDCP_(Romania)_-_23.08.2023,ANSPDCP (Romania) - 23.08.2023,9,9,,,Article 5 GDPR
https://gdprhub.eu/index.php?title=ANSPDCP_(Romania)_-_Fine_against_Estee_Lauder_Romania,ANSPDCP (Romania) - Fine against Estee Lauder Romania,9,9,,,Article 6 GDPR
https://gdprhub.eu/index.php?title=ANSPDCP_(Romania)_-_Fine_against_SC_Grupex_2000_SRL,ANSPDCP (Romania) - Fine against SC Grupex 2000 SRL,9,9,,,Article 5(2) GDPR
https://gdprhub.eu/index.php?title=ANSPDCP_(Romania)_-_Fine_against_Societatea_Civil%C4%83_Medical%C4%83_Policlinica_Tommed,ANSPDCP (Romania) - Fine against Societatea Civilă Medicală Policlinica Tommed,9,9,,,Article 5(2) GDPR
https://gdprhub.eu/index.php?title=ANSPDCP_(Romania)_-_Kredyt_Inkaso_Investments_RO_SA,ANSPDCP (Romania) - Kredyt Inkaso Investments RO SA,9,9,,,Article 5(2) GDPR
https://gdprhub.eu/index.php?title=ANSPDCP_(Romania)_-_Meedea_Construct_Prest_SRL,ANSPDCP (Romania) - Meedea Construct Prest SRL,9,9,,,Article 5(2) GDPR
https://gdprhub.eu/index.php?title=AP_(The_Netherlands)_-_24.03.2020,AP (The Netherlands) - 24.03.2020,9,9,,,Article 4(15) GDPR
https://gdprhub.eu/index.php?title=AP_(The_Netherlands)_-_4.02.2021,AP (The Netherlands) - 4.02.2021,9,9,,,Article 8 GDPR
https://gdprhub.eu/index.php?title=AP_Barcelona_-_Auto_72/2021,AP Barcelona - Auto 72/2021,9,9,,,Article 9 GDPR
https://gdprhub.eu/index.php?title=APD/GBA_(Belgium)_-_117/2021,APD/GBA (Belgium) - 117/2021,9,9,,,Article 9 GDPR
https://gdprhub.eu/index.php?title=APDCAT_(Catalonia)_-_IAI_68/2021_-_IAI_71/2021,APDCAT (Catalonia) - IAI 68/2021 - IAI 71/2021,9,9,,,Article 9 GDPR
https://gdprhub.eu/index.php?title=APDCAT_(Catalonia)_-_PS_41/2022,APDCAT (Catalonia) - PS 41/2022,9,9,,,Article 5(1)(a) GDPR
https://gdprhub.eu/index.php?title=APDCAT_(Catalonia)_-_PS_46/2024,APDCAT (Catalonia) - PS 46/2024,9,9,,,Article 5(2) GDPR
https://gdprhub.eu/index.php?title=APDCAT_(Catalonia)_-_PS_49/2019,APDCAT (Catalonia) - PS 49/2019,9,9,,,Article 5(1)(a) GDPR
https://gdprhub.eu/index.php?title=AZOP_(Croatia)_-_Decision_05-10-2023,AZOP (Croatia) - Decision 05-10-2023,9,9,,,Article 5 GDPR
https://gdprhub.eu/index.php?title=ArbG_Duisburg_-_3_Ca_77/24,ArbG Duisburg - 3 Ca 77/24,9,9,,,Article 9 GDPR
https://gdprhub.eu/index.php?title=BAG_-_8_AZR_225/23,BAG - 8 AZR 225/23,9,9,,,Article 9 GDPR
https://gdprhub.eu/index.php?title=BGH_-_I_ZR_223/19,BGH - I ZR 223/19,9,9,,,Article 9 GDPR
https://gdprhub.eu/index.php?title=BVwG_-_W171_2298465-1,BVwG - W171 2298465-1,9,9,,,Article 4 GDPR
https://gdprhub.eu/index.php?title=BVwG_-_W256_2235360-1,BVwG - W256 2235360-1,9,9,,,Article 4 GDPR
https://gdprhub.eu/index.php?title=BVwG_-_W256_2235360-1_(part_2),BVwG - W256 2235360-1 (part 2),9,9,,,Article 6 GDPR
https://gdprhub.eu/index.php?title=BVwG_-_W258_2227269-1/14E,BVwG - W258 2227269-1/14E,9,9,,,Article 4(7) GDPR
https://gdprhub.eu/index.php?title=BVwG_-_W258_2227269-1/39E,BVwG - W258 2227269-1/39E,9,9,,,Article 5(1)(a) GDPR
https://gdprhub.eu/index.php?title=BVwG_-_W274_2224363-1,BVwG - W274 2224363-1,9,9,,,Article 1 GDPR
https://gdprhub.eu/index.php?title=CE_-_431875,CE - 431875,9,9,,,Article 4 GDPR
https://gdprhub.eu/index.php?title=CE_-_440376,CE - 440376,9,9,,,Article 5(1) GDPR
https://gdprhub.eu/index.php?title=CE_-_490417,CE - 490417,9,9,,,Article 9 GDPR
https://gdprhub.eu/index.php?title=CJEU_-_C-205/21_-_Ministerstvo_na_vatreshnite_raboti,CJEU - C-205/21 - Ministerstvo na vatreshnite raboti,9,9,,,Article 9 GDPR
https://gdprhub.eu/index.php?title=CJEU_-_C-252/21_-_Meta_Platforms_and_Others_(General_terms_of_use_of_a_social_network),CJEU - C-252/21 - Meta Platforms and Others (General terms of use of a social network),9,9,,,Article 4(11) GDPR
https://gdprhub.eu/index.php?title=CNIL_(France)_-_SAN-2020-013,CNIL (France) - SAN-2020-013,9,9,,,Article 6 GDPR
https://gdprhub.eu/index.php?title=CNIL_(France)_-_SAN-2020-014,CNIL (France) - SAN-2020-014,9,9,,,Article 9 GDPR
https://gdprhub.eu/index.php?title=CNIL_(France)_-_SAN-2022-019,CNIL (France) - SAN-2022-019,9,9,,,Article 3(2) GDPR
https://gdprhub.eu/index.php?title=CNIL_(France)_-_SAN-2023-008,CNIL (France) - SAN-2023-008,9,9,,,Article 5(1)(c) GDPR
https://gdprhub.eu/index.php?title=CNIL_(France)_-_SAN-2024-014,CNIL (France) - SAN-2024-014,9,9,,,Article 5(1)(c) GDPR
https://gdprhub.eu/index.php?title=CNIL_(France)_-_SAN-2024-015,CNIL (France) - SAN-2024-015,9,9,,,Article 5(1)(e) GDPR
https://gdprhub.eu/index.php?title=CNPD_(Portugal)_-_Delibera%C3%A7%C3%A3o_2021/533,CNPD (Portugal) - Deliberação 2021/533,9,9,,,Article 9 GDPR
https://gdprhub.eu/index.php?title=Cass.Civ._-_6067/2025,Cass.Civ. - 6067/2025,9,9,,,Article 4(7) GDPR
https://gdprhub.eu/index.php?title=Commissioner_(Cyprus)_-_1.17.001.007.270,Commissioner (Cyprus) - 1.17.001.007.270,9,9,,,Article 5(1)(a) GDPR
https://gdprhub.eu/index.php?title=Commissioner_(Cyprus)_-_11.17.001.010.199,Commissioner (Cyprus) - 11.17.001.010.199,9,9,,,Article 2(2)(c) GDPR
https://gdprhub.eu/index.php?title=Council_of_State_-_253.677,Council of State - 253.677,9,9,,,Article 9 GDPR
https://gdprhub.eu/index.php?title=DPC_(Ireland)_-_Meta_Platforms_Ireland_Limited_(Facebook)_-_IN-18-5-5,DPC (Ireland) - Meta Platforms Ireland Limited (Facebook) - IN-18-5-5,9,9,,,Article 4 GDPR
https://gdprhub.eu/index.php?title=DPC_(Ireland)_-_Meta_Platforms_Ireland_Limited_(Instagram)_-_IN-18-5-7,DPC (Ireland) - Meta Platforms Ireland Limited (Instagram) - IN-18-5-7,9,9,,,Article 4 GDPR
https://gdprhub.eu/index.php?title=DPC_(Ireland)_-_Whatsapp_Ireland_Limited_-_IN-18-5-6,DPC (Ireland) - Whatsapp Ireland Limited - IN-18-5-6,9,9,,,Article 4 GDPR
https://gdprhub.eu/index.php?title=DSB_(Austria)_-_2021-0.101.211,DSB (Austria) - 2021-0.101.211,9,9,,,Article 4(15) GDPR
https://gdprhub.eu/index.php?title=DSB_(Austria)_-_2021-0.119.956,DSB (Austria) - 2021-0.119.956,9,9,,,Article 5(1)(e) GDPR
https://gdprhub.eu/index.php?title=DSB_(Austria)_-_2024-0.796.258,DSB (Austria) - 2024-0.796.258,9,9,,,Article 5 GDPR
https://gdprhub.eu/index.php?title=DSB_(Austria)_-_Austrian_Postal_Service,DSB (Austria) - Austrian Postal Service,9,9,,,Article 6(1)(f) GDPR
https://gdprhub.eu/index.php?title=DSB_(Austria)_-_DSB-D213.2544,DSB (Austria) - DSB-D213.2544,9,9,,,Article 9 GDPR
https://gdprhub.eu/index.php?title=Datainspektionen_-_DI-2018-9274,Datainspektionen - DI-2018-9274,9,9,,,Article 5(1)(a) GDPR
https://gdprhub.eu/index.php?title=Datatilsynet_(Denmark)_-_2021-32-2096,Datatilsynet (Denmark) - 2021-32-2096,9,9,,,Article 6 GDPR
https://gdprhub.eu/index.php?title=Datatilsynet_(Denmark)_-_2021-431-0145,Datatilsynet (Denmark) - 2021-431-0145,9,9,,,Article 4(11) GDPR
https://gdprhub.eu/index.php?title=Datatilsynet_(Denmark)_-_2022-63-0003,Datatilsynet (Denmark) - 2022-63-0003,9,9,,,Article 5(1)(f) GDPR
https://gdprhub.eu/index.php?title=Datatilsynet_(Denmark)_-_2023-431-0018,Datatilsynet (Denmark) - 2023-431-0018,9,9,,,Article 6(1)(c) GDPR
https://gdprhub.eu/index.php?title=Datatilsynet_(Norway)_-_15/01355,Datatilsynet (Norway) - 15/01355,9,9,,,Article 4(11) GDPR
https://gdprhub.eu/index.php?title=Datatilsynet_(Norway)_-_20/01865,Datatilsynet (Norway) - 20/01865,9,9,,,Article 2 GDPR
https://gdprhub.eu/index.php?title=Datatilsynet_(Norway)_-_20/01949,Datatilsynet (Norway) - 20/01949,9,9,,,Article 5 GDPR
https://gdprhub.eu/index.php?title=Datatilsynet_(Norway)_-_20/02136,Datatilsynet (Norway) - 20/02136,9,9,,,Article 3(2) GDPR
https://gdprhub.eu/index.php?title=EDPB_-_Binding_Decision_3/2022_-_%27Meta_(Facebook)%27,EDPB - Binding Decision 3/2022 - 'Meta (Facebook)',9,9,,,Article 4 GDPR
https://gdprhub.eu/index.php?title=EDPB_-_Binding_Decision_4/2022_-_%27Meta_(Instagram)%27,EDPB - Binding Decision 4/2022 - 'Meta (Instagram)',9,9,,,Article 4 GDPR
https://gdprhub.eu/index.php?title=EDPB_-_Binding_Decision_5/2022_-_%27Whatsapp%27,EDPB - Binding Decision 5/2022 - 'Whatsapp',9,9,,,Article 4 GDPR
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_10001279,Garante per la protezione dei dati personali (Italy) - 10001279,9,9,,,Article 5(1)(a) GDPR&pagefrom=DSB+(Austria)+-+2020-0.550.322#mw-pages
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_10021491,Garante per la protezione dei dati personali (Italy) - 10021491,9,9,,,Article 5(1)(a) GDPR&pagefrom=DSB+(Austria)+-+2020-0.550.322#mw-pages
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_10027595,Garante per la protezione dei dati personali (Italy) - 10027595,9,9,,,Article 5(1)(a) GDPR&pagefrom=DSB+(Austria)+-+2020-0.550.322#mw-pages
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_10037849,Garante per la protezione dei dati personali (Italy) - 10037849,9,9,,,Article 5(1)(a) GDPR&pagefrom=DSB+(Austria)+-+2020-0.550.322#mw-pages
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_10057346,Garante per la protezione dei dati personali (Italy) - 10057346,9,9,,,Article 9 GDPR
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_10073751,Garante per la protezione dei dati personali (Italy) - 10073751,9,9,,,Article 5(1)(b) GDPR
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_10095836,Garante per la protezione dei dati personali (Italy) - 10095836,9,9,,,Article 5 GDPR
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_10102444,Garante per la protezione dei dati personali (Italy) - 10102444,9,9,,,Article 4(15) GDPR
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_10104750,Garante per la protezione dei dati personali (Italy) - 10104750,9,9,,,Article 4(1) GDPR
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_10107246,Garante per la protezione dei dati personali (Italy) - 10107246,9,9,,,Article 5(1)(b) GDPR
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_10114967,Garante per la protezione dei dati personali (Italy) - 10114967,9,9,,,Article 5 GDPR
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_10154148,Garante per la protezione dei dati personali (Italy) - 10154148,9,9,,,Article 5(1)(e) GDPR
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_9269629,Garante per la protezione dei dati personali (Italy) - 9269629,9,9,,,Article 5(1)(f) GDPR&pagefrom=Garante+per+la+protezione+dei+dati+personali+(Italy)+-+9269618#mw-pages
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_9525315,Garante per la protezione dei dati personali (Italy) - 9525315,9,9,,,Article 5(1)(e) GDPR
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_9542071,Garante per la protezione dei dati personali (Italy) - 9542071,9,9,,,Article 5(1)(a) GDPR&pagefrom=DSB+(Austria)+-+2020-0.550.322#mw-pages
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_9542155,Garante per la protezione dei dati personali (Italy) - 9542155,9,9,,,Article 5(2) GDPR
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_9544504,Garante per la protezione dei dati personali (Italy) - 9544504,9,9,,,Article 5(1)(d) GDPR
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_9578184,Garante per la protezione dei dati personali (Italy) - 9578184,9,9,,,Article 5 GDPR
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_9669974,Garante per la protezione dei dati personali (Italy) - 9669974,9,9,,,Article 5(1)(a) GDPR&pagefrom=DSB+(Austria)+-+2020-0.550.322#mw-pages
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_9682641,Garante per la protezione dei dati personali (Italy) - 9682641,9,9,,,Article 5 GDPR
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_9703988,Garante per la protezione dei dati personali (Italy) - 9703988,9,9,,,Article 5(1)(e) GDPR
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_9751362,Garante per la protezione dei dati personali (Italy) - 9751362,9,9,,,Article 5(1)(b) GDPR
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_9754355,Garante per la protezione dei dati personali (Italy) - 9754355,9,9,,,Article 5(1)(f) GDPR&pagefrom=Garante+per+la+protezione+dei+dati+personali+(Italy)+-+9269618#mw-pages
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_9759779,Garante per la protezione dei dati personali (Italy) - 9759779,9,9,,,Article 9 GDPR
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_9762945,Garante per la protezione dei dati personali (Italy) - 9762945,9,9,,,Article 5(1)(a) GDPR&pagefrom=DSB+(Austria)+-+2020-0.550.322#mw-pages
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_9779057,Garante per la protezione dei dati personali (Italy) - 9779057,9,9,,,Article 4(1) GDPR
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_9811361,Garante per la protezione dei dati personali (Italy) - 9811361,9,9,,,Article 5 GDPR
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_9827446,Garante per la protezione dei dati personali (Italy) - 9827446,9,9,,,Article 5(1)(b) GDPR
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_9842783,Garante per la protezione dei dati personali (Italy) - 9842783,9,9,,,Article 5 GDPR
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_9845156,Garante per la protezione dei dati personali (Italy) - 9845156,9,9,,,Article 5 GDPR
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_9852214,Garante per la protezione dei dati personali (Italy) - 9852214,9,9,,,Article 5 GDPR
